id;text
57614298;python hl-seven listener socket message acknowledgement trying create hl-seven listener python able receive the message through socket but not able send valid acknowledgement python code
57520228;populate array use loop attempt parse pipe delimited line text from file hl-seven message segment make the segment property hl-seven message object think understanding the concept dimensional arrays the segment look like this want create array thusly first item the array msh next item the array next item the array null next item the array x530 fid get error message
57497695;ray reconstruction from dicom images need write python function class with the following input output input the position the rays source still not sure why neede the position the board still not sure why neede three dimensional scan output ray scan simulate ray scan which scan that the whole body few important remark what trying achieve you don need additional information from the real world any advanced knowledge you add any input parameter that you see fit your method produce artifact you are excepted fix them please explain every step your method what done until now file added read the dicom file which are locate case2 folder these dicom files downloade from google drive sorted the file their position finally create array and adde all the image that array order plot the results you see them the added image which being slice the scans reference here the full code the result isn what want because these being slice the scan need simulate ray scan which scan that the whole body love your help simulate ray scan that the body read that can done the following way normal ray image sum projection through the volume send parallel ray through the volume and add the density which not sure how accomplished code references that may help
57275989;dicom jpeg image compression from memorystream looking load dicom image and save jpeg see the below code from dicom documentation however open the dicom file from memorystream and save the jpeg byte array this possible with dicom
57173882;how fix lookuperror unknown encoding iso working change dicom headers use pydicom patientname contain korean modified patientname english after that iso error output when trying save looked charset for the part relate iso but solve this problem how solve this problem thank the error message follows
57098104;mirth how handle response when have multiple destination create channel with destination each one the destination have different response and decide use filtering message source example sending message destination filtered return response destination sent return response want source response response but not example sending message destination sent return response destination filtered return response want source response response but not how set source response match sent destination tried set source settings response each the mirth drop down option with success
57078672;hl-seven datatype inside xcn datatype taking look and when click pv1 datatype show datatype fields xcn show datatype and not just string how make example hl-seven with pv1 have datatype xcn that have inside too don get trying make example but seem right
57040845;creat dicom file out video new dicom and dicom library trying create dicom file out oct eye scan video first extracting the frame the video and then create dicom file using dicom expecting receive dicom file with all the frame from the video but get dicom file with only one frame thank for your help
57038163;samsung health sdk android read total burnt calories for ideal time want fetch read data from health app using read different data value like total stepcount and distance below the working code and get total step count between starttime and endtime now the question want get distance and calories burnt ideal time activity not any calories burnt any exercise steps see app the desired data boxe and underlined read distance and calories burnt ideal time activity how construct aggregaterequest there any calculation help appreciated
56973340;change cnn work with convolution work with code from that create gan trying apply this new domain switch from their application mnist brain mri images issue the defining the gan itself for example their code for define the generative model take noise dimension dim and produce image from the mnist distribution 28x28 this with comment base how believe works and this code use niftynet convolutional layer where dim and latent dim being the same before and adde the results the print statement not really sure how able get the there currently get this error also relatively new building nns and also have few question what the point the latent space when already have compact representation space how decide the size the output dimension the second parameter the layer constructor look successful implementation cnn with for inspiration thank you major edit make some progress and get tensorflow run the code however even with batch size running out memory error when try run the training operation calculate one image have the size bit per pixel not the data that cause the memory error since basically tweake the gan parameters until worked issue probably there below the whole file
56828622;azure fhir generate token php how generate token for azure fhir server use php what want that the backend php use guzzle generate token that use the auth header access the fhir server try this guide but will open azure portal login want able generate the token seamlessly just like other 3rd party api
56778034;how remove cancel button researchkit survey make researchkit survey with step but like remove the default cancel button that the bottom every question come across this command but seem find the right place for thank
56663245;fhir how check whether the exposed json proper fhir standard have create patient resource using fhir there any tool mechanism validate whether the created json object proper fhir standard
56655398;hounsfield unit shifted working some chest scans from the lidc database trying apply iterative optimal thresholding them extract the lung area many researcher use initial threshold around although they use the same database quote using matlab for that purpose scans have different range and the problem non them have the lung area under the range 450hu least far know all the area ranges are from and above except the area the rim the area produce the scan machine how make those scan have normal ranges shift the hounsfield units something else for work normally with lung window width and center example scan widow center window width rescale intercept min value max value using the function dicomreadvolume read the scan
56564995;what the time tag mean dicom header have some trouble understand the value tag trying update anonymization software but seem find any example the actual tag the mentions that basically specify what type time know what being some example
56464008;how normalize dicom images com from different source try plot list echography dicom images use pydicom and pyplot the images have different pixel value for some image values range from category for others from category plot image from the 2nd category have this look notice that see almost nothing inside the echography for the category the images being clear already tested the conversion units but the slope and intercept read from all the image being respectively and nothing change the code expect image look like echography with black background and where see what inside the organ make some transformation use the parameters the metadata here the current plot for category
56459112;dcm-for-che delete study from local archive dicomdir rephrase original post after some research dcm-for-che and dicom protocol use dcm-for-che toolkit build application that essentially simple able forward studies demand other modalities the tool also implements store scu service query itself but also other modalities requirement able and delete studies from this local archive also new the dicom protocol and dcm-for-che trying understand the logic the underlying dicomdir use dcm-for-che tool dcmqrscp also any available services method for deleting studies questions are the following the context dicom protocol valid the term delete study see the when deleting study using the tool what happens delete record referr dicom file specified file directory arguments from exist directory file setting its record use flag the files remain the filesystem even more try and delete study this way option tool dicomdir when query the archive with find scu find the study even the record dicomdir marked inactive perform find query the archive can still fetch try and delete study files manually from the filesystem guess that the dicomdir becomes corrupted are there any other ways part protocol for delet consistent way study permanently from dicomdir records but also from filesystem possibly from the dicomdir the code use delete the study use similar approach with option dicomdir and what actually the removereferenceto method call the end dicomdirwritter method thank for your time and look for any info that declare this actually after some research dicom protocol also dcm-for-che toolkit able delete study and synchonize dicomdir and remove studies files with record use flag steps delete the file from the disk
56419744;hapi lab assertionerror err assertion plugin crumb already register sure why receiv this trying create simple test while using registering test file very basic and try move around where the start calle but keep throwing same error follow
56278268;read dicom file dlang possible read image which are use medical field use language dicom specifications are given there some discussion this topic this page but detail think there being any specific library for this purpose but there being many library available and there some discussion here use for read dicom files can one these library used read dicom images language sample dicom images being available
56242986;hkworkoutbuilder object used collect workout data iphone with paired watch trying figure use the hkworkoutbuilder class iphone for workout data aggregation the iphone for watch user watch the wwdc session number which introduce the new workout apis they demo with the watch but make mention whether use the iphone well developer apple com mentions being support both ios and watcho the function look the net but find any tutorial even any mention working the iphone alone work ios well only that bluetooth connected device like fitbit provide the data
56078502;what sections apple health app being available via the apple health url scheme want let user view the weight section apple health app allow them see detailed data etc manage open the health app via the url scheme but send them directly the right place have success after try different path that make some sense anyone have reference this
56017266;why dcm-for-che create huge file when send dicom from charruasoft sendscu tool use different transfer syntax have few bite and bite dicom file which transferr dcm-for-che storescp use charruasoft sendscu tool work fine for bit files but for bite simple file generate huge file tried send using storescu from dcm-for-che itself and work fine but from charruasoft sendscu create huge file steps reproduce download setup dcm-for-che tool scp maven project run main method java use the proper argument given use charruasoft sendscu send bit dicom work fine now send bit dicom work but create huge file case became first all thought charruasoft sendscu problem but charruasoft sendscu able send other scp for mymedicalimages com properly anyone already face similar issue edit select jpeg lossy bite compression from charruasoft sendscu work and doesn create huge file but control over charruasoft sendscu tool want java dcm-for-che scp handle that edit also fine just override the transfer syntax with the correct one instead that save the dicom file exact size file
55861712;what the difference between and identifier for fhir resource the entity define attribute logical this artifact meanwhile for resource like define attribute named the description external identifier business identifier wondering what the difference between these two attribute from the restful api definition like the used locate the resource like after another should able retrieve that resource use like something similar storage identifier then how about that
55486283;find query studyinstanceuid require for series level queries answer says looking for reference the dicom standard that say that particular need proof that studyinstanceuid require for series level queries
55448140;dispatchqueue global qos default continue when app background screen lock how suspend swift newbie port objective applehealth integration code swift that invoke flutter dart when background lock screen the legacy obj app pretty much immediately suspend all execution however the same behaviour doesn happen swift code port use the same dispatchqueue swift the legacy obj app the reason important suspend that once user lock the iphone screen applehealth encrypts all its data and unavailable also understand correct that when you suspend dispatchqueue the currently executing block will complete but subsequent blocks won start execution far tell swift code port mimics the obj logic any hint why behave differently what may missing appreciated dispatching using get the new app immediately suspend all executing code submit the dispatchqueue when backgrounded lock screened would extremely happy
55442764;xamar ios build rejected due healthkit reference xamar ios build rejected from the app center due reference healthkit framework set linker sdk framework only because some 3rd party liberary also uploade nee build with mtouch parameter linkskip healthkit still app got reject 2nd time can anyone please guide what more cahnges need done remove the reference healthkit framework from the application amy suggestion will helpful
55438758;fitness startblescan successful but scan stop with band want request sensor data from band use android app real time have some difficulty with this use permission and check that see device via bluetooth default api trying use this example and all the time get onscanstopped and this callback don have some explanation don understand why fail code and onconnected have here also try all this data types this show that scan successful but callback after second get
55142182;obr segment required view the obx segment attachments hl-seven message trying parse hl-seven message file which version obx segment com null when the message parsed don have obr segment hl-seven message terser fail fetch the obx segment values return null value obr segment mandatory view obx attachments hl-seven message
55075964;pydicom dataset send find return success but status pixel array have error text use dcm4chee pacs server and try retrieve study based patient name the relevant code get success signal find query status but when want access the pixel data type status pixel array but instead numpy array contain the following error anyone know why get this error and not the image
55024674;cfind fails study level sop class supported accept presentation context find for abstract syntax the application try cfind patient level get the study for study get the series and the end the image the code work when query two different pacs implementation but fail third study level the part the code that make the patient request and for the study level seem that exam the log and also compar the log from tool that there list abstract syntax rather than just one what the problem log from jdicom that execute the cfind request study level edit here conformance statement but cfind support what method use retrieve study and series bit lost here but really appreciate you take the time give hints here log truncated due the max length post from the other tool that manage list patient and study and some screen shoot that show that possible there also screen shot from radiant that also connect display the patient and display the image log truncated hitting the post max length
55019490;how get the step from google fit api pardon noobiness completely new android and google apis have the following code that connect googlefit also have api key and oauth where how use api key and oauth lots guide how obtain them but zero info where put them how use them the app and how actually use the step returned set global and then try set via but nothing here the rest the function how actually get the step count out and down the official documentation and stackoverflow but seem like google make big changes the api last year and most thing are outdated including google own tutorial post and few place that update documentation provide snippets code and have idea how use them where put them
54847629;swift hksamplequery samples healthkit trying return the last days samples heartbeat recorded think the good way but still not quite sure about query part here what done far the only think that getting print here query
54833230;query heart rate value from healthkit crashes app trying get heart rate shown label whenever press button want able choose specific day also when the heart rate printed want able email this specific rate email but main question getting thread signal sigabrt whenever click button everything seem linked suppose
54657768;pydicom read pixel data and need gdcm pillow use and code pretty straightforward but this give runtime error not sure what any help would helpful
54606024;worklistquery find returns find response optional key supported find request worklist for specific pac return optional key support and return data try with empty string instead null for patient existing patientid and one with the same result the request work for other pac what here and how can this resolve the request code use fellow oak dicom dicom this the log
54572557;set modified dicom suid when send pacs newbie the world dicom and send modified dicom file created from copy dicom queried from pacs server back the same server new series for the same patient study the modified dicom would new single series and increment the last subnumber the same for the sopuid however worry about the posibility new series being adde the same suid getting adde the meantime and being reject what the accepted way number when send new dicom image pacs server enough increment sopuid and suid
54392034;hkworkoutsessiondelegate called trying start workout session using start the session the method gets call
54313746;what bracket and brace mean hl-seven segments work project that involve hl-seven messages read the documentation understand what the different kind segment mean come across three different kinds syntax when look the document they being below what the difference between segment without any sort braces brackets segment with both brace and bracket and segment with just brackets assume segment with bracket may some sort array list but haven able find anything confirming this
54253552;epic app orchard how get practitioner information account and trying build provider face app and test using hyperspace simulator use smart fhir oauth launch smart fhir application within the simulator and pass patient relate information use token library however couldn find pass practitioner information who currently log application first think epicuserid token would the one for practitioner but doesn match with practitioner information that come with some patient any solution workaround appreciated thanks
54213306;how augment hapi server methods when use typescript augment module add type check for server methods follow the code however this doesn work because package already define from this stackoverflow question possible redefine the existing property but not sure find any documentation about this this not the case how augment patch fix the type info workaround create new hapi server interface that extend the original interface instead use hapi interface use the one create this the right approach take
54137079;number unique sections cda schema read ccd summarized version cda and has includ the header couldn find how many overall section there being when there being full fledged cda documents
53780808;how get heart rate data near real time from health kit ios create session watch and update heart rate data health kit now want display the current heart rate iphone screen watch sensor update the heart rate data health kit but iphone application not able fetch real time data from the health kit have tested out below two scenario recall this method function using timer but get real time data note when open health app and open application then refresh the data application continuously foreground then below code not refreshing latest data from the health kit tried get real time heart rate data use hksamplequery tried get real time heart rate data use hkanchoredobjectquery parsed the data
53584035;how check attribute from xml tag undefine javascript mirth connect want check attribute xml tag present not here the sample xml tag want check following conditions tag present code present code null currently check condition below but this condition return hasvalue flag always true even code missing undefined there way check code undefined missing
53570502;how create modality worklist for patient dcm-for-che use hl-seven message managed create patients dcm4chee use hl-seven messages created studies series and observation report for respective patients using hl-seven messages but stick modality worklist find sample hl-seven messages create mwl help appreciated
53437475;how create mirth channel utilizing rest api want export channel message ftp server external drive thing export messages via rest api can you any one help this
53387126;how use escape character hl-seven message using uhn hl-seven-v2 util terser create hl-seven message for one the hl-seven fields need set the following value home one two hl-seven message type mdm version because escape character hl-seven messages try use the hl-seven messge obx print usne server pathology quantum can someone help print the proper message
53384050;possible get heart rate update from androidwatch app have android app and want read the heart rate from any connect android watch wear tizen etc this possible without develop wearable app tried registering listener the but don see any the watch that show ticwatch ticband gear ensured request the permission
53328725;save dicom images use imebra library android project currently use imebra library extract image frames from dicom file and save them bitmap after that use ffmpeg create video from these frame every thing work well far but only concern whether will loose any quality information using follow method from imebra library furthermore use any information save image frames bitmaps save them the raw format raw mean not sure that the same raw format and use them directly with ffmpeg
53296469;dicom file read error runtimeerror generator raise stopiteration below the python code downloade the sample dicom file from any help would great how read dicom file and then process them
53171250;attempting start hkliveworkout keep getting found nil session trying make workout app where the user heart rate being displayed the apple watch following apple wwdc new way work with workouts vide here the link anyway every time try run the app keep getting the error thread fatal error unexpectedly find nil while unwrap optional value tried adding question mark after the try but all prevent the app from crash and doesn start the workout here the full code fairly new swift and finding frustrate that there isnt much example code for the new healthkit yet know its fairly new but still frustrating thanks for the help
53063004;net fhir client with token example looking trying find example leverage the create fhir client server side and pass authorization token that being pass from smart fhir client application web server make calls the fhir server where the token was generate valid and find any example token the fhir client before make the call the fhir server the net fhir documentation the examples being all hitting public endpoint just add search parameter there something missing that need leverage the token when call public api that require the token notice that there token type the search parameters but not sure how leverage here basic example make generic search call observation endpoint where think need add the token search parameter
52978536;classification with niftynet trying run classification use niftynet wanted run training and training set with image and class assigne them like image1 cancer and image2 cancer basically have mask and seem that want run classification need have mask with the labeled voxels run training for classification assume this base the following page where tries explain how create classification section which state that similar segmentation ultimately question whether run classification with niftynet have the image and the class each image belongs have class and and have mapped data for instance image1 image2 image3 image4 image5 etc use input the images and output vector for train with niftynet can you give example how create classification section the ini file sorry advance for the really long question
52928063;strava problem with authorization callback domain have problem when try connect strava don know what put the authorization callback domain put localhost when run the app get the following error here the code see that the redirecturi must the same with the callback domain put localhost but still get this error
52867932;why apple health app inactive data source develop app base health kit and after some time stopped receiving completion block from healthkit health app figure inactive data source and list apps allowed read data despite permission read switched there way fix that because query limit some app blacklist couldn find any documentation about this state
52829234;why pacs return values through move rsp use dcmtk3 send move command pac and dcmtk receive the move rsp which get error with know the reason for the error but don know why pacs return values through move rsp far know move rsp status dicom and have tag the error message passed through move rsp
52757300;how add transfer syntax uid the filemeta dataset use pydicom library generate dcm files use the dataset com from the and mri machine however that dataset the tag missing have that tag not able detect the transfer syntax whether implicit little endian explicit little endian jpeg lossless etc need the transfer syntax for save the dataset with flag like below use the above flag then the dcm file that generated will valid there transfer syntax since know the transfer syntax send the transfer syntax command line argument when run the program and set the above flag accordingly and save the dataset know this wrong method but just use temporary solution there any better way detect the transfer syntax please the tag miss below code that use for save the dcm file using the dataset com from the machine for now send the transfer syntax command line argument
52725553;difference between the functions im2uint8 matlab and bytescale python want convert dicom image from int16 uint8 have done python use but this give different result than use matlab matlab the minimum and maximum values dicom image after convert uint8 using being respectively but these values python after convert using being python code matlab code the images look equal when display but the numeric value are are the and function equal want result like python what kind function choose especially for dicom images for matlab after read dicom file but python the same image after read don know why they being different matlab and python after apply matlab the output and after apply python the output
52689065;open certain healthkit screen ios within react native react native drive app need user subscribe for some health provider fetch their medical record that app should open screen where user see list provider and choose those they need that screen reach path ios desktop health health data health records which pretty deep how know url that path open from app using link api
52668356;dicom multi frame image with both gray scale and color frames need write some code export multi frame image that contain both grayscale and color frames very new dicom still trying figure thing out see there being multi frame grayscale and multi frame color sop classes but not sure how mix the two any suggestion thank advance
52432614;how access user google fit data from backend write backend asp net core api and need read user google fit data create android app that get the server auth code and sends backend far understand need get user token and then use access google fit tried find library for and failed tried get user token use postman and get the following error something wrong
52386404;how get steps count hourly basis from healthkit swift need plot graph for steps taken user hourly basis any specific date but the user steps start today and end today then get just one hkstatistics object for this period time not able break this data into two sample need get steps taken the slot and the slot
52298289;resolve google fit permission request code use google fit api android studio and follow the but error occurred saying search for solution for this but find one have also put the dependencies module gradle tell their website here the code copy from the above mentioned link
52292288;manipulate and convert pixeldata image with dicom for some tests trying manipulate the element image store dicom format and write back the file with fellow oak dicom after some research find that the matrix want deal with the stored array wrote following code this first try and get the command because unable convert array read pianykh book about dicom mean other byte string but now unable convert the manipulated array when try this code snippet the still calling for unable convert the item search here stackoverflow dicom documentation git with google still didn get clue how deal with wonder how convert manipulated matrix because thought edit the unable create dicom element type with value type dicom dicomotherbyte system invalidoperationexception thank advance
52261321;getting sleep data from the google fit api try for the last few day get sleep information from the google fit api managed get data from the history api and the session api for the time period but the activity list doesn seem include any sleep data capture the data sleep android and also try instant but don see anything the data sets coming seem remember with the older fit app see the sleep activity shown but there sign the data the journal section the new app should able get the data from the history session data the moment use sure what missing get the correct data see walking running etc but just sleep
52101102;how process only the most recent file directory use mirth connect attempting create channel designed take binary file from sftp site and transfer second sftp site the source site update their file friday creat the channel run every sunday the main issue that want leave processed files the source directory and only process files that been deposite between the weekly channel run something like this doable mirth connect and what the most efficient way accomplish
52074042;understand input shape spatial window size for niftynet use niftynet for medical image segmentation see great tutorial spatial window shape parameter constraints here but wonder how choose between possible shape what the logic behind them when choose bigger smaller spatial window shape size what important setting this parameter for image for label and for inference why are size for label and image different also interest how the border parameter affect this choice
51935517;how schedule individual medicationrequest administrations looking find the best recommended way implement the medicationrequest medicationadministration workflow possiblities that explored using the medicationrequest itself and runtime determine when the dosage occur and they fall withing the boundary the current shift use task create limited amount upcoming dosage tasks use medicationrequests resource base the original medicationrequest indicate each separate dosage pros option smallest storage footprint cons option require most run time work evaluate timing determine dosage require this shift more work determining missed dosages pros option common use task use against other orders procedurerequests etc for common workflow show all task this shift cons option default fhir searchpararmeters defined allow for search task restriction period which believe how you define the period which the task performed place link medicationadministration task supportinginformation but the field definition additional information for example patient height and weight doesn seem like appropriate put the task there possibly use provenenace and use that link task medicationadministration eventhistory but this seems stretch pros option medicationrequest intent have order and instance order value the documentation seems indicate that this would good fit overall request have intent order individual specific dosage have instance order medicationrequest have fhir defined search parameter time event that used find event for specific period cons option states medicationrequest resource query require access the all active medication orders the query example given get medicationrequest patient status active include medicationrequest medication this kind hint that they expect searche more done status than time period not really strong con against this approach but definitely not pro for use this method any advice about the method use other implementation appreciate
51894792;how distinguish stack dicom images fra overview image have stack dicom coronal image where use the image position patient tag sort the image correct order however the stack also contain overiew image show how the coronal slice where generate from axial stack see attachment obviously want skip this overview image when sort the stack anyone know how utilize dicom tags which distinguish this one from the rest the stack kind regard
51888266;gdcm move issue with studies contain document report don think going get the answer want but figured ask before give with gdcm build tool use the gdcm library some query retrieve our local pac during test everything work fine but now that deployed have one major issue when move transferring study with multiple series and come upon series with document report patient protocol dose report stops transferring any more image even for the other series the study use wireshark see that the move requests being sent but store transfers being sent return this continue until the next study which transfer normally until get another series that have document report didn catch this during early testing because testing select studies that contain reports there reason why gdcm doesn play ball with non image use move overcome this limitation the library easily there ignore series with report series with only image which how scout images and reports are store and neither being necessary for need change the dcmtk library instead for tool cheers shensmobile
51831891;mirth connect open source support http without use ssl manager try setup free verion mirth connect version for client need setup interface with http connector what being the necessary certificate require connect over http can anyone list out all the checklist certificate
51824786;typeerror undefined object evaluating bmdpedometer isstepcountingavailable new react native and build first application trying use this build simple step count app the npm install and also the react natvie link trying copy the same way that the owner the library mention the page but still get the following error here stepscounter android and here app
51816213;restful api requests using trying get example find from this work and method work but have some issue with and get server reply bad request with get this error httprequestworker cpp changed request type here function for get contents json file from computer and execute the whole input request for the server here the simple json want upload json file should right because able and with postman and other tool there something obvious that miss capture from postman with see that read json successful have trying find solution for with success
51696879;what the purpose wado dicom service class users providers trying figure what the difference between transferr dicom file with scu scp like pynetdicom3 use the wado api both method use for transferr dicom file but figure what the standard use case for each
51503714;extract ccd document values use mdht via mirth trying use mdht tools extract value from ccd document via mirth this the following way downloade java runtime libraries and placed them mirth custom lib folder and write sample code extract some patient values mirth transformer deploy section code transformer load the ccd document get ccd document sections parsed map patient identity fields mirth channel map variables can anyone help with the code new javascript and also not aware all the functions the files access all the other components ccd currently stick this point need access all the sections components ccd can anyone please redirect any examples tutorial via mirth relate each section look some links guide developer guide but all link being dead and work any help appreciate
51408067;ble api sample for xamar andorid trying connect xamar android app use ble client have search online for any sample for xamar android but vain does anybody have any idea initialize the api client from button click fragment when scanbutton clicked call scanbutton click function and initialize the google api client which getting connect sure how get the result when start scan for ble devices for now believe printing the list which look list the console but look like when the line execute googleapi client code classes that use above
51384447;why hl-seven fhir json resources have root element implement fhir server able receive resource both formats xml json order make simple consistent idea internally work just with xml and translate json request xml and vice versa but although work with some sample json documents work with fhir json resources the main reason that fhir json resources have root element the xml conversion tool create proper output xml fhir json observation resource like and with root element should aware not mandatory for json document have root element but most xml json converters work better that scenario and fhir accept both format why define fhir json resources with root element specially when seem that some initial dstu use that approach thanks
51285651;android google fit unable read blood pressure value tried read blood pressure value from google fit using android code but unable read value and return the below log blood pressure log checked google fit and have the entry blood pressure and heart reate and able read the heart rate values heart rate log here full code how resolve this issue any other option read blood pressure data except rest api
51222267;basic movescu example for retriev dicom images trying use for downloade image from the free cloned and check the version and built use now when into the directory and try download studyinstanceuid get the error the error indicate that connect the the receiver tried run without much success also tried run the with similar outcome humble request please provide working example the details get the work without issues give similarly the command seems work creates the following dicom file lastly sorry this question fall into the duplicate category after spend day without finding work example either stackoverflow the given search the goal have example use that modify the underlying java code for own purpos also let know you interest the entire dump update after tarmo helpful tip tried use the correct port and change orthanc unfortunately retrieve image from the but the orthanc solution work below the summary the outcomes alt port port compliance seem part issue rtfm relate first attempt align the two title this work and turn that the destination port random both end server log local one find that the port the change between each attempt thing that try far variant other title start scp through the due the low port number and call with title dest same above but with the option same above without the scp and with local external firewall changes made try usb tether through phone circumvent the router but the phone operate ipv6 and would still nice know how set this can quite useful guess that since move provide the raw address the dicomserver the port needs forwarde the current machine new the dicom protocol find many these feature somewhat cryptic alt local orthanc server work here the full set for anyone that wants get test system and running use ubuntu check that the service start uncomment the line with and restart the server unless you change the web port navigate into upload and find dcm file uploading you find dcm file download here you use the from above drag and drop the dcm file into press start the upload patients and get the new studyinstanceuid for the uploaded image start scp service with the and port that you allow the call the with the the above scp with the new studyinstanceuid shortened below for readability and that
