id,text
651404,firebug breakpoint doesn hit setting breakpoint external file and haven able get firebug hit the breakpoint consistent way work sometimes but most the times doesn the only get work switching break all error use the debugger statement well without any luck
50703429,how load test hkclinicalrecord data into healthkit yesterday apple announce their the state that want some prototyp and don work for one the hospitals clinics apple currently support how load data into healthkit test reading and use this data app
21434426,customize hl-seven adt message with biztalk btahl7 accelerator very new dealing with hl-seven and company recently begin very large project which receiv various adt message the hl-seven specification already use biztalk extensively here and the plan leverage the btahl7 accelerator for biztalk accept these message issue this the adt messages receiv from our trading partner match the hl-seven specifications for pretty much all the message receiv even though the msh segment for and they tell that the version they sending files instance they send message and the pv1 field the spec call for subcomponent separate the standard delimiter what they send that field subcomponents example f11 instead this which match the spec this also happen for the pv1 field after scoure the internet find any help for deal with this kind situation biztalk use the accelerator seem that people customize the data within the message and that happen often for instance send string where the spec call for int but change the actual layout the situation list above when deal with hl-seven and biztalk these message fail even when don set biztalk validate body segments custom data types which makes sense and expected because they aren send strange data that still conform the layout the specs but rather entirely different layout question this there way deal with this utilize the accelerator functionality without having write custom code fix the file before send them the accelerator pipelines accord our trading partner this just the way their product cloverleaf send the data and that they work with various other trading partner with this format
3308194,what the hl-seven zds segment use for very old hl-seven parser has hit snag now get some message with zds segment present easy fix zds object parser but trying find what use for google hasn helpe much this sample interest what each field though look this sample data seem don lose much just drop the whole segment
947078,mirth inbound message template that not the same the channel source type the problem that the inbound message template expecting different type than want specify work with the requirement have single channel convert hl-seven call web service then convert the soap result xml and convert that hl-seven and send the original caller this must done asynchronously setup consider the situation mirth channel source llp listener type hl-seven the sender the hcis health care information system source transformer not relevant problem hand destinations order javascript writer call into code template some database work soap sender call web service which return hl-seven javascript writer contain handful transformers writer call into code template the problem lie here javascript writer again call into code template the postprocessor generate custom acknowledgement send the hcis problem the inbound message template expects hl-seven because inherits the datatype from the source need map hl-seven template outbound message template the outbound template work fine bind anything have tested this setup another channel with hl-seven the incoming datatype and works question how force mirth recognize inbound message template hl-seven instead inherite the channel incom data type
1050644,convert xml plain text goal build engine that take the latest hl-seven cda documents and make them backward compatible with hl-seven which radically different beast the cda document xml file which when paire with its matching xsl file renders html document fit for display the end user hl-seven need get the rendered text devoid any markup and fold into text stream similar that write out character lines populate the hl-seven message far taking approach using xslcompiledtransform transform xml document use xslt and product resultant html document next step take that document perhaps step before this and render the html text search for while but figure how accomplish this hope its something easy that just overlooking just find the magical search term can anyone offer some help fwiw read the other question which embrace admonish using regex for this and don think that want down that road need the rendered text
30064437,neo4j cypher unidirectional query when there being bidirectional relationships don think possible what seek but think throw out for creative suggestions the unified medical language system umls semantic ontology which have variety bidirectional relationship between node for example isa and inverse isa the problem there being many such name and their reverse direct relationship thus query enough exclude one because the listing have many possibility which cumbersome and may overlook something the problem other word can you create directed acyclic graph query when there being relationship that reverse the traversal you have outbound relationship from node you want ignore the inbound relationship from use neo4j the umls filter the data have 11m node and 45m relationship there being relationship types and the list dynamically grow this another reason for generic solution not dependent specific listing and out bind relationship
49134431,hl-seven assigne patient location generate hl-seven file but face problem with pv1 segment don find how set facility variable with value use hapi but don find their java method that allow that succed for set pv1 consult doctor field but there insertxxx method for set pv1 field just one get the value
29871239,how install and use openehr libraries with maven need use these library with netbean and the installation guide tells meet the java requirements and netbean bundle maven but find install and use the libraries java project can someone help
2435563,mirth transformer error prefix for element bound getting the following error when trying convert hl-seven-v3 hl-seven-v2 the message pass the error get when remove the tag front the envelope and body and redefine the namespace default give new error this referr mirth handle the namespace being define the same line the first use that element any suggestion would useful
49847180,sas proc freq combinations automatically have patient dataset that look like the below table and see which diseas run together and ultimately make heatmap use proc freq make this list table but too laborious through like this because give every combination thousands would ultimately like bunch cross tab show below see how many patient have each combination obviously possible copy paste each variable like this manually but there any way see this quickly automate this thank
11697457,how prevent website from being hit boosted making social site where user post content and the content view whenever user from different address view the content the view count incremented multiple request com from the same address count however lately someone iterate though list proxies something and artificially increas the view count how prevent this there something check headers something thank
9942378,mirth process multiple segments here some map for next kin then process this have the javascript below the reason that try this time get multiple next kin segments come through that the case mirth throws error details typeerror assignment list with more than one item support but unfortunately script doesn work doesn throw any error but doesn what suppose for multiple segment work for single segment this outbound message
432975,identify unique hit with javascript can you suggest efficient way identify unique user with javascript calculate hash send the server side edit the point that intrude into the browser send cooky and ips being the option and have client side solution therefore javascript
50918982,medication order prescription openehr new openehr wanting understand how medication orders are related imagine that would useful understand that medication orders are relate and issue part the same prescription from analytics perspective think triple drug therapies however look though the openehr standard permit this relationship the form prescription composition and prescription template mostly for the purpose communicate this set medication orders the pharmacy rather than for analytics someone able help understand the relationship between the medication order and prescription please cheer
2642082,how extend wpf hit testing zone for path object wpf hit testing pretty good but the only method found extend the hit zone put transparent padding area around your object find any method add transparent area arround path object the path very thin and enable hit testing the user clicks near the path find any method extend the path object with transparent area like the image below tried use partially transparent stroke brush but run the problem describe here also tried put adorner over line but because wpf anti aliase algorithms the position way off when zoom canvas and interfere with other object hit testing bad way any suggestion extend the hit test zone appreciated thanks kumar
10764489,how import hl-seven for blood result and parse for patient report develop medical application use and asp net wherein need make module for patient blood result that module need import hl-seven message and then parse them get patient blood result and highlight normal value for that blood test have some dll from nhapi but know how use them can someone advise how start this module actual requirement being bloodresult ultimately this will import from hl-seven initially cut and paste results being parsed and processed show current result and highlight trend and abnormal value store results table
2435228,need help hl-seven need all your help guide with work hl-seven interface integration which work between two disperate clinical applications its something like this let explain query with example have epic system that place orders lab medications etc presently now next these lab orders being result another cerner application for this there have interface engine which has read the hl-seven messages com from the epic system and translate them proper message for the cerner system and then write into their database can you please explain with example interface engine which read the hl-seven message first and translate them cerner application format how implement interface engine here which read the epic data what steps are involve example would best mainly orders are first placed epic and resulte cerner applications please help with understand the process and how interface intregation with interface engine
30208002,hl-seven servers and hl-seven listener develop web service that suppose get hl-seven file from client and parse into xml then push data into database now question what need focus for this requirement hear that usually emr system send hl-seven file through tcp how hl-seven server work need create hl-seven listener this hipaa compliance that hl-seven push server through tcp can any explain all
20477658,mezzanine django hit counter for blog posts look for something that count and publicly display read hits mezzanine blog posts com from drupal where this functionality built found and look like they can both the counting part but neither appears been maintain for some time just need make the app work with recent mezzanine django and add the public viewing part perhaps using template tag stackoverflow have public view counter
662639,hl-seven pars php look option for pars hl-seven message via php aware the net hl-seven package pear but perfectly honest don think that want base code around seemingly abandone package and even just don think that brain suit the function correctly hl-seven background make bit more sense don know guessing that the time going pars and read data from message the other creating and sending messages don necessarily need any form validation the messages themselves just need pull push data definitely need support for non xml hl-seven but naturally xml base and would bonus anyone have any suggestion other library that use looking for pure php solutions want have minimal requirements the server that aren copy this directory here thank
10107569,hl-seven version parsing pars hl-seven version message through hapi now want parse hl-seven version message which being xml format hapi support hl-seven version how can this
20347654,mixed content jaxb generated files consider the following type definition xsd find that jaxb has hard time generate code for element tried using but that isn supported very well and generate awkward code thought modify some element through custom binding want all element which specify have custom field which hold the cdata between the tag for instance for type can like this xml the title element use its type yield its content how this for those you interested trying generate code for the hl-seven-v3 cda specifications
20018354,what nfc tag use for scriptalk talk pill bottles several pharmacy chains area begun offer nfc tagged prescriptions customers that read prescription labels due visual impairments dyslexia other reason being impair technical and volunteer time implement assistive technologies know these tag read acquired galaxy there few nfc compatability issue with the and with recent android upgrade curious phone would able detect and read the nfc tags use scriptalk this indicate how likely smartphone read these tag see lot use with nfc tags use for assistive tech and use phone universal nfc reader would awesome have nfc experience hoping someone shed some light this thank you
11436102,disappear cookie mvc4 after creation httpmodule create module handle authentication microsoft healthvault the beginrequest event handler check for the authtoken and when received creating new cookie hold the user information for use later the controller lose the cookie but maybe look the wrong place the event handler take httpapplication the only parameter add the cookie application response cookies collection the question come down this instance httpapplication singleton the same system web httpcontext current applicationinstance perhaps though cooky set this point the lifecycle being later wipe that what wrong any help appreciated update changed few thing since pose the question now handle prerequesteventhandler httpmodule let healthvault webapplicationutilities object the cookie creation and storage though conceptually nothing changed having any trouble creat the cookie read the first time after create here cookie creation code the httpmodule event handler notice that the redirect comment the first request after auth the cookie create and default action able then read using loadpersoninfofromcookie find that the redirect cause the cookie send the client notice that the subsequent requests the cookie present the request cookies collection when loadpersoninfofromcookie runs end with null strangely see the cookie the response object but the content being empty here the action code just because update here the cookie from the immediate window even bumped the expires time days the default action right after create the action the next request interestingly the cookie define the response object but the value gone and the expires time reset
3306468,medical imaging separate programming specialty sorry yet another question with response feel free close there bunch questions doe technology language database use medicine quite different from that use traditional area like banking industry etc you hear response difference vague and hard according lack standard but medical imaging attractive not only due general concern humanistic scientific job opportunities being strict and obvious activex some open source libraries dicom hl-seven python look like separate specialty you don need explain interview what exactly you question medical imaging separate specialty seem stranger the vendor mostly the same direction and you change them without change world view happens enterprise just kind programming which usually interchange with some other image processing trade drivers system programm etc
19922858,mirth send file like pdf zip transfer pdf files use mirth want transfer pdf zip file through mirh using file reader connector source and file writer destination connector can any one help how send transfer pdf zip file
434435,predictive blood glucose algorithm write app that let diabetic user enter his her blood glucose readings and then chart them graph over time from left right since the blood reading will done time day algorithm would handy fill the gap the graph between readings curve would more realistic than jerky line and allow more accurate blood glucose level daily average roughly predict what happen the future the user eat nothing that affect his blood level suck calculus hope someone here know library for this stuff hope someone know algorithm that tailore for this specific problem already where someone compare real data from diabetics disclaimer very aware that any such algorithm vary depending the user just looking improve straight angular line regardless the diabetic there limit the rate that blood sugar rise and fall using javascript but just math port from java whatever
39573089,mirth database reader how deal with multiple row returne from sql query new mirth connect and need some help working demo like the following the source database reader the destination document writer the sql select query the source return multiple row and this what need trying generate pdf document the document writer which contain the value all returne column but actually what write the file the last returned row only this the html template wrote and the destination have transformers type map which maps the value the returned columns string the sql statement select two column from database both being string the first column represent path and the second column represents file name have many file name returne from the sql statement and need write all them this document any hint about how deal with every row returne from the query best regard
29607586,why this string javax sql rowset serial serialclob being include output file instead the actual value use mirth extract data from sql server database and write the resultset flat file the code work prior new column being adde here the code transformer script for mirth channel destination the file out the last column being populate the actual value but the following string copay javax sql rowset serial serialclob 1b795929 javax sql rowset serial serialclob 5693cfb7 below the sql for the last column
2516752,anyone using nosql databases for medical record storage electronic medical record being composed different types data visit information date location insurance info seems lend itself rdm other type medical infomation such lab report rays photo and electronic signature being document base and seem good candidate for document orient database such mongodb traditionally binary data store blob rdbms hybrid approach use traditional rdbm along with document orient database seem like good alternative this other alternative would something like db2 purexml the ultimate answer can that depend but really wanted get some general feedback ideas this anyone using the nosql approach for medical record clarifying question clarify anyone using nosql databases such mongodb cassandra couchdb for medical records production environment
11148553,response send from tcp listener create simple tcp listener handle hl-seven messages receiv the message correctly and attempting send ack message back the server the other end doesn seem getting the response though you see anything wrong with this set realize needs refactored little right now just trying establish the connection
11126918,few questions regard hl-seven listener looking build hl-seven listener parsing messages that are sent text file and import them into the database understand what hl-seven messages are and how parse them main question regard the listener the listener simply tcp listener put basic tcp listener that get the message and parses the result import them into our database second question regard the ack understand this simply message sent the sender after receiving message simply another hl-seven message designated response message correct understanding also anyone have any additional info pointers appreciate any help
40679422,how for search fhir resources base extension values set fhir resources the following form have many similarly structure resource where few constant change them such the value how would about construct query search for resource which have datasource datasource clinicalmeasurement read the documentation about search however there doesn seem any mention searching extension side note base all data around the basic resource type and use extension for reason that are bit too unrelated bring here
20742731,hl-seven admission updates this really simple question but amount googling found answer appreciate everyone have their own interpretation hl-seven but appreciate some guidance the following question when hospital system admit patient create message user the hospital system then amend the admission detail change the time admission how this conveyed hl-seven through the send full with the assumption that receiv system pick the unique key fields and realise received and hence process change a08 assume the same would apply for discharges and transfer and which case how can the receiving system differentiate between for transfer and for admission see any field that describe the message type down this detail
1143335,anyone know average hl-seven clinical message response times designing net interface for send and receiv hl-seven message and notice this forum theres few person with this experience question would anyone able share their experience how long take get message response back from hospital hl-seven server particularly when request patient demographics seconds minutes hours dilemma design application make the user wait for the message come sorry this little off topic still kinda programming related search the web for hl-seven forums but got stuck again anyone know any please let know cheers jason
756850,security requirements for medical application research cod requirement for medical application but find anything useful structured looking for structure possible xml file document with the list security requirement for example what kind encryption they use what feature the app disable the default what log info store and how store etc course requirements can different for different app and company just need some general information and possible for the
19995573,hl-seven database setup and android client store patient info hl-seven format very new clinical system development have one android application which store some patient information locally now want store this info hl-seven system here what want know first level know some what about hapi which provide api generate hl-seven message correct like use with android there any other java library want setup hl-seven data base and service our end which android app store data remotely for this per basic search find openemr mirth can any one please give info for this kind setup and suggest proper way thank you advance regard ankit
11037103,there exist notepad syntax highlight profile for hl-seven there exist notepad syntax highlight profile for hl-seven started make own but custom user define language already exist with all the segments etc that would great
795462,how load static data mirth avoid many roundtrips database broker help with healthcare application hl-seven message integration question about save yourself the trouble hit your own datastore everytime you want lookup some data contain within the hl-seven scenario for each message received the channel want find the facility mnemonic code and get the full name the facility unfortunately ask the sender the hl-seven message send along the message for write own access code call stored procedure pass the and receive the full name any idea how create cache data mirth that you access the lookup from any channel source destination transformer filter
29734229,oru version and get repetition from field maximum repetition only rep segment obx rep field get this error while pars the message throws exception this line error get repetition from field maximum repetition only rep segment obx rep field sample message
31072939,read hl-seven cda xml file using everest framework net read that everest framework support hl-seven cda xml file but find any example how use this framework read data from xml files doe anybody know how thank framework link
20200129,how calculate effective cpi for level cache hopelessly stick homework problem and love some help understanding better here what was given cpu base cpi clock rate 2ghz primary cache miss rate instruction cache access time 15ns cache local miss rate instruction cache access time 30ns cache global miss rate instruction main memory access time 150ns what the effective cpi understand that need calculate the miss penalty for each cache level miss penalty access time 15ns 1ns 2cc clock cycles miss penalty access time 30ns 1ns 2cc clock cycles miss penalty access time 150ns 1ns 2cc clock cycles now need calculate the effective cpi this where bite confused believe the formula should this get after email instructor because one the class understood the minute explanation global and local was told that answer close but wrong anyone provide some insight even point towards good tutorial would grateful understand how figure effective cpi for and level caches make the jump confus
40349036,hl-seven conformance profile options being there any tool out there available that used create conformance profile other than message workbench mwb far this the only tool that found having difficult time creat conformance profile for particular messaging specification mwb due the complexity and lack documentation the mwb any help appreciated
39662803,use mllp release with hl-seven version documentations find web say mllp release requirement for all message transport protocols use transport hl-seven version content seem that mllp release used mostly with hl-seven version should use mllp release transport protocol transport hl-seven version why mllp requirement transport hl-seven version content
31320401,angularjs http get async execution order recently lot cod angularj after some time started feel comfortable with and also get really productive but unfortunately there this one thing don understand within project need get data through http get and restful api server this where started stumble first after implementing promise defer etc and then function which process data that necessary continue thought conquer the problem but this code understand which order the commands are execute since use the webstorm ide and debugging feature would more accurate say don know why the command are execute order don understand thinking simple everything include the foreach execute before the return reach because http get are connect through then but follow the debugging information the function iterate over locationcount and even returns the promise before deeper meaning after the first then what that all about misunderstood this part the angularjs concept this just really bad practice and reach for different solution the context important interesting object are base
49643907,clip input data the valid range for imshow with rgb data for float for integer tried run the graph cut algorithm for slice mri after convert into png format keep encountering the following problem this even after set vmin and vmax follow
3353401,how get hl-seven template for mirth connect new this hl-seven standard but earlier work ncpdp standard now try explore mirth connect open source tool when trying configure per the documentation user guide which provide url but this documentation mention use hl-seven template don where get these template can you please help searched internet and some where forum found following example template msh mirth domain labtest date get yyyymmddhhmm adt uuid evn date get yyyymmddhhmm pid patno family name first name middle name sex address1 address2 address3 phone emp phone marital status religion pv1 when use this and try run the channel getting follow exception events and server log please help resolving this issue thank student
21017629,after creat resource the fhir server how can you read its logical according the specification you create resource the server return created along with location header which contain the new logical and version the created resource uploade patient resource and use the chrome debug tools see that content location response header returne that contain the logical but can access this use jqxhr getresponseheader content location jqxhr getallresponseheaders after much search the problem seem that unless the access control expose headers header adde server view the header within application cross origin request there another way around this problem find the logical after creation resource
10107944,cda ccd hl-seven version work cda well ccd hl-seven version can someone tell what the purpose cda and ccd and why used try lot figure but can please help get all the information through hl-seven version why use hl-seven version
2239827,look for library process cda aka hl-seven-v3 aka ccd message java working process cda message for java application cda yet another xml standard for send medical information closely relate ccd and hl-seven-v3 review the following library and find them lacking promise but lack jaxb feed cda xsd and let generate class work but doesn really provide much more than java layer access the xml hl-seven javasig from regenstreif promise but half the project appears hidden under the label encumber with little information about how gain access get that data through proper channels mdht early releas tightly bind the modeling tools eclipse seems work but very steep learning curve have access resources hl-seven org any idea for other library look community visit ask expert
23347744,mirth connect fails evaluate transformer work with mirth connect and getting stuck one task transformation xml hl-seven use xml template dragging and dropping values the hl-seven template destination method file directory throw axsflw file name message encodeddata the transformer message segment tmp pid pid pid mapping msg day patient lastname tostring message segment tmp pid pid pid mapping msg day patient firstname tostr when the source get xml file mirth connect fail with this error hope somebody point solution this seemed work mirth connect thank for any help
1520257,look for resource for icd codes been ask client incorporate icd codes into system looking resource get complete listing code and description that end sql database unfortunately web service out the question fair amount the time folks will off line using the application find and but neither offer download export the data that find found which have database the icd codes but they being the correct format and not sure how properly convert shows the code which really but find rule how when convert the code include decimal tagging this with medical and data since not sure where tag any help there appreciate
39619046,lxml xsi schemalocation namespace uri validation issue trying use reproduce the cda example find the particular running into issues with namespace trying recreate this element the code using follows the problem with the entry appears trying validate the value and give the error specify the value incorrectly there force accept any string value the value the example simply intend placeholder that supposed replace with something else
12045767,publish biztalk wcf service with multiple schema file and what have here this biztalk project visual studio correspond biztalk application run biztalk server the receive port accept hl-seven schema transforms schema that send sql server instance and insert into table via store procedure when the receive port use the file adapter all work intend data from the hl-seven file inserted into table reach the point where web service was neede order expose the receive port via the web great have the biztalk wcf service publish wizard build right into vs2010 this where stop track follow the wizard far the create step makes about half way the extracting schema from biztalk assembly barf and throw generic error the give key was present the dictionary after much search and head scratching was fact that the wizard use xsd exe new generate code from the schema this lead the msdn library article which state that included schema are ignore xsd exe well the hl-seven-v3 schema set for the message using has about file altogether all referencing each other all over the place like there problem now question this there way create wcf service from biztalk project better yet just get the wizard work for this case just any suggestion where look this first biztalk project googling has come with plethora how for the wizard
31183884,hapi fhir json encoder handling contain resource have fhir device resource that contain fhir devicecomponent resource use the following hapi fhir code insert one resource into the other according the eclipse debugger the insertion work fine this resource with its insertion then adde bundle when all the work done the eclipse debugger show the resource with the contained resource properly place the bundle however when generate json string the contained resources being there the encoding operation appears follow any idea what wrong
21117815,hl-seven fhir serialisation json asp net web api use the hl-seven fhir package create ewout kramer tie with asp net web api but unfortunately the build json serialization isn generate the json correctly contain lot this suggest the framework this code work but this become quite repetitive and isn follow the convention json xml serialization methods web api being there any other fhir object package available write own
1937782,technology communicate with someone with expressive aphasia family member have stroke few year back and now have expressive aphasia she understand what say her cognitive what but express herself she able respond yes question you want shopping being you look for your earring she not however able read english not her native language and she hasn read hindi for decades the technologist the family and intend come with something help communicate the idea have some sort picture book where she point what she want first question some sort assistive technology for person with expressive aphasia already exist these hardware software devices software doesn seem difficult write initial thought have interface with picture maybe separate category food shop where she point individual picture indicate what she needs add items with such software and have interface where she flip page which suggest that the best solution use touch screen rather than mouse would really difficult train her aim mouse find keys keyboard thinking get tablet and write some basic software but tablets computer being expensive and fragile not sure would able stand spills being knock about nurs home next question what kind tablet like device being out there which program don know anything about hardware but there something then can special order what would safe and durable for such project could something ipod cell phone but feel like that interface would too small finally anyone here experience with this kind assistive technology things anticipate when design such system edit added pretty hefty bounty kinda like open this question any suggestions comment and experience that people have this pretty real and important project while work solution any insight would particularly helpful right now the plan mount screen her room either teach her use trackball use touch screen panel after see what she able use with simple prototype then software ake old hypercard deck clothes food pic item pic item pic item pic item pic item pic item commentcommentcomment
